"Name","Id","Description","Type","AssignmentsCount","AssignableScopesCount","AssignableScopesMG","AssignableScopes","DataRelated","RoleAssWriteCapable","Actions","NotActions","DataActions","NotDataActions"
"Cognitive Services LUIS Writer","6322a993-d5c9-4bed-b113-e49bbea25b27","Has access to all Read, Test, and Write functions under LUIS","Builtin","0","","","/","true","False","Microsoft.CognitiveServices/*/read; Microsoft.Authorization/roleAssignments/read; Microsoft.Authorization/roleDefinitions/read","","Microsoft.CognitiveServices/accounts/LUIS/*","Microsoft.CognitiveServices/accounts/LUIS/apps/delete; Microsoft.CognitiveServices/accounts/LUIS/apps/move/action; Microsoft.CognitiveServices/accounts/LUIS/apps/publish/action; Microsoft.CognitiveServices/accounts/LUIS/apps/settings/write; Microsoft.CognitiveServices/accounts/LUIS/apps/azureaccounts/action; Microsoft.CognitiveServices/accounts/LUIS/apps/azureaccounts/delete"
"Cognitive Services Metrics Advisor Administrator","cb43c632-a144-4ec5-977c-e80c4affc34a","Full access to the project, including the system level configuration.","Builtin","0","","","/","true","False","Microsoft.CognitiveServices/*/read","","Microsoft.CognitiveServices/accounts/MetricsAdvisor/*",""
"Cognitive Services Metrics Advisor User","3b20f47b-3825-43cb-8114-4bd2201156a8","Access to the project.","Builtin","0","","","/","true","False","Microsoft.CognitiveServices/*/read","","Microsoft.CognitiveServices/accounts/MetricsAdvisor/*","Microsoft.CognitiveServices/accounts/MetricsAdvisor/stats/*"
"Cognitive Services QnA Maker Editor","f4cc2bf9-21be-47a1-bdf1-5c5804381025","Let’s you create, edit, import and export a KB. You cannot publish or delete a KB.","Builtin","0","","","/","true","False","Microsoft.CognitiveServices/*/read; Microsoft.Authorization/roleAssignments/read; Microsoft.Authorization/roleDefinitions/read","","Microsoft.CognitiveServices/accounts/QnAMaker/knowledgebases/read; Microsoft.CognitiveServices/accounts/QnAMaker/knowledgebases/download/read; Microsoft.CognitiveServices/accounts/QnAMaker/knowledgebases/create/write; Microsoft.CognitiveServices/accounts/QnAMaker/knowledgebases/write; Microsoft.CognitiveServices/accounts/QnAMaker/knowledgebases/generateanswer/action; Microsoft.CognitiveServices/accounts/QnAMaker/knowledgebases/train/action; Microsoft.CognitiveServices/accounts/QnAMaker/alterations/read; Microsoft.CognitiveServices/accounts/QnAMaker/alterations/write; Microsoft.CognitiveServices/accounts/QnAMaker/endpointkeys/read; Microsoft.CognitiveServices/accounts/QnAMaker/endpointkeys/refreshkeys/action; Microsoft.CognitiveServices/accounts/QnAMaker/endpointsettings/read; Microsoft.CognitiveServices/accounts/QnAMaker/endpointsettings/write; Microsoft.CognitiveServices/accounts/QnAMaker/operations/read; Microsoft.CognitiveServices/accounts/QnAMaker.v2/knowledgebases/read; Microsoft.CognitiveServices/accounts/QnAMaker.v2/knowledgebases/download/read; Microsoft.CognitiveServices/accounts/QnAMaker.v2/knowledgebases/create/write; Microsoft.CognitiveServices/accounts/QnAMaker.v2/knowledgebases/write; Microsoft.CognitiveServices/accounts/QnAMaker.v2/knowledgebases/generateanswer/action; Microsoft.CognitiveServices/accounts/QnAMaker.v2/knowledgebases/train/action; Microsoft.CognitiveServices/accounts/QnAMaker.v2/alterations/read; Microsoft.CognitiveServices/accounts/QnAMaker.v2/alterations/write; Microsoft.CognitiveServices/accounts/QnAMaker.v2/endpointkeys/read; Microsoft.CognitiveServices/accounts/QnAMaker.v2/endpointkeys/refreshkeys/action; Microsoft.CognitiveServices/accounts/QnAMaker.v2/endpointsettings/read; Microsoft.CognitiveServices/accounts/QnAMaker.v2/endpointsettings/write; Microsoft.CognitiveServices/accounts/QnAMaker.v2/operations/read; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/knowledgebases/read; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/knowledgebases/download/read; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/knowledgebases/create/write; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/knowledgebases/write; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/knowledgebases/generateanswer/action; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/knowledgebases/train/action; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/alterations/read; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/alterations/write; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/endpointkeys/read; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/endpointkeys/refreshkeys/action; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/endpointsettings/read; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/endpointsettings/write; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/operations/read",""
"Cognitive Services QnA Maker Reader","466ccd10-b268-4a11-b098-b4849f024126","Let’s you read and test a KB only.","Builtin","0","","","/","true","False","Microsoft.CognitiveServices/*/read; Microsoft.Authorization/roleAssignments/read; Microsoft.Authorization/roleDefinitions/read","","Microsoft.CognitiveServices/accounts/QnAMaker/knowledgebases/read; Microsoft.CognitiveServices/accounts/QnAMaker/knowledgebases/download/read; Microsoft.CognitiveServices/accounts/QnAMaker/knowledgebases/generateanswer/action; Microsoft.CognitiveServices/accounts/QnAMaker/alterations/read; Microsoft.CognitiveServices/accounts/QnAMaker/endpointkeys/read; Microsoft.CognitiveServices/accounts/QnAMaker/endpointsettings/read; Microsoft.CognitiveServices/accounts/QnAMaker.v2/knowledgebases/read; Microsoft.CognitiveServices/accounts/QnAMaker.v2/knowledgebases/download/read; Microsoft.CognitiveServices/accounts/QnAMaker.v2/knowledgebases/generateanswer/action; Microsoft.CognitiveServices/accounts/QnAMaker.v2/alterations/read; Microsoft.CognitiveServices/accounts/QnAMaker.v2/endpointkeys/read; Microsoft.CognitiveServices/accounts/QnAMaker.v2/endpointsettings/read; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/knowledgebases/read; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/knowledgebases/download/read; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/knowledgebases/generateanswer/action; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/alterations/read; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/endpointkeys/read; Microsoft.CognitiveServices/accounts/TextAnalytics/QnAMaker/endpointsettings/read",""
"Cognitive Services Speech Contributor","0e75ca1e-0464-4b4d-8b93-68208a576181","Full access to Speech projects, including read, write and delete all entities, for real-time speech recognition and batch transcription tasks, real-time speech synthesis and long audio tasks, custom speech and custom voice.","Builtin","0","","","/","true","False","Microsoft.CognitiveServices/*/read","","Microsoft.CognitiveServices/accounts/SpeechServices/*; Microsoft.CognitiveServices/accounts/CustomVoice/*; Microsoft.CognitiveServices/accounts/AudioContentCreation/*",""
"Cognitive Services Speech User","f2dc8367-1007-4938-bd23-fe263f013447","Access to the real-time speech recognition and batch transcription APIs, real-time speech synthesis and long audio APIs, as well as to read the data/test/model/endpoint for custom models, but can’t create, delete or modify the data/test/model/endpoint for custom models.","Builtin","0","","","/","true","False","Microsoft.CognitiveServices/*/read","","Microsoft.CognitiveServices/accounts/SpeechServices/*/read; Microsoft.CognitiveServices/accounts/SpeechServices/*/transcriptions/read; Microsoft.CognitiveServices/accounts/SpeechServices/*/transcriptions/write; Microsoft.CognitiveServices/accounts/SpeechServices/*/transcriptions/delete; Microsoft.CognitiveServices/accounts/SpeechServices/*/frontend/action; Microsoft.CognitiveServices/accounts/SpeechServices/text-dependent/*/action; Microsoft.CognitiveServices/accounts/SpeechServices/text-independent/*/action; Microsoft.CognitiveServices/accounts/CustomVoice/*/read; Microsoft.CognitiveServices/accounts/CustomVoice/evaluations/*; Microsoft.CognitiveServices/accounts/CustomVoice/longaudiosynthesis/*; Microsoft.CognitiveServices/accounts/AudioContentCreation/*","Microsoft.CognitiveServices/accounts/CustomVoice/datasets/files/read; Microsoft.CognitiveServices/accounts/CustomVoice/datasets/utterances/read"
"Cognitive Services User","a97b65f3-24c7-4388-baec-2e87135dc908","Lets you read and list keys of Cognitive Services.","Builtin","0","","","/","true","False","Microsoft.CognitiveServices/*/read; Microsoft.CognitiveServices/accounts/listkeys/action; Microsoft.Insights/alertRules/read; Microsoft.Insights/diagnosticSettings/read; Microsoft.Insights/logDefinitions/read; Microsoft.Insights/metricdefinitions/read; Microsoft.Insights/metrics/read; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/operations/read; Microsoft.Resources/subscriptions/operationresults/read; Microsoft.Resources/subscriptions/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*","","Microsoft.CognitiveServices/*",""
"Collaborative Data Contributor","daa9e50b-21df-454c-94a6-a8050adab352","Can manage data packages of a collaborative.","Builtin","0","","","/","false","False","Microsoft.IndustryDataLifecycle/custodianCollaboratives/*/read; Microsoft.IndustryDataLifecycle/memberCollaboratives/*/read; Microsoft.IndustryDataLifecycle/locations/dataPackages/*; Microsoft.IndustryDataLifecycle/custodianCollaboratives/receivedDataPackages/*; Microsoft.IndustryDataLifecycle/custodianCollaboratives/rejectDataPackage/action; Microsoft.IndustryDataLifecycle/memberCollaboratives/sharedDataPackages/*; Microsoft.IndustryDataLifecycle/custodianCollaboratives/dataModels/*; Microsoft.IndustryDataLifecycle/custodianCollaboratives/auditLogs/action; Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*","","",""
"Collaborative Runtime Operator","7a6f0e70-c033-4fb1-828c-08514e5f4102","Can manage resources created by AICS at runtime","Builtin","0","","","/","false","False","Microsoft.IndustryDataLifecycle/derivedModels/*; Microsoft.IndustryDataLifecycle/pipelineSets/*; Microsoft.IndustryDataLifecycle/modelMappings/*; Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*","","",""
"Contributor","b24988ac-6180-42a0-ab88-20f7382dd24c","Grants full access to manage all resources, but does not allow you to assign roles in Azure RBAC, manage assignments in Azure Blueprints, or share image galleries.","Builtin","6","","","/","false","False","*","Microsoft.Authorization/*/Delete; Microsoft.Authorization/*/Write; Microsoft.Authorization/elevateAccess/Action; Microsoft.Blueprint/blueprintAssignments/write; Microsoft.Blueprint/blueprintAssignments/delete; Microsoft.Compute/galleries/share/action","",""
"Cosmos DB Account Reader Role","fbdf93bf-df7d-467e-a4d2-9458aa1360c8","Can read Azure Cosmos DB Accounts data","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.DocumentDB/*/read; Microsoft.DocumentDB/databaseAccounts/readonlykeys/action; Microsoft.Insights/MetricDefinitions/read; Microsoft.Insights/Metrics/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*","","",""
"Cosmos DB Operator","230815da-be43-4aae-9cb4-875f7bd000aa","Lets you manage Azure Cosmos DB accounts, but not access data in them. Prevents access to account keys and connection strings.","Builtin","0","","","/","false","False","Microsoft.DocumentDb/databaseAccounts/*; Microsoft.Insights/alertRules/*; Microsoft.Authorization/*/read; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*; Microsoft.Network/virtualNetworks/subnets/joinViaServiceEndpoint/action","Microsoft.DocumentDB/databaseAccounts/readonlyKeys/*; Microsoft.DocumentDB/databaseAccounts/regenerateKey/*; Microsoft.DocumentDB/databaseAccounts/listKeys/*; Microsoft.DocumentDB/databaseAccounts/listConnectionStrings/*; Microsoft.DocumentDB/databaseAccounts/sqlRoleDefinitions/write; Microsoft.DocumentDB/databaseAccounts/sqlRoleDefinitions/delete; Microsoft.DocumentDB/databaseAccounts/sqlRoleAssignments/write; Microsoft.DocumentDB/databaseAccounts/sqlRoleAssignments/delete","",""
"CosmosBackupOperator","db7b14f2-5adf-42da-9f96-f2ee17bab5cb","Can submit restore request for a Cosmos DB database or a container for an account","Builtin","0","","","/","false","False","Microsoft.DocumentDB/databaseAccounts/backup/action; Microsoft.DocumentDB/databaseAccounts/restore/action","","",""
"CosmosRestoreOperator","5432c526-bc82-444a-b7ba-57c5b0b5b34f","Can perform restore action for Cosmos DB database account with continuous backup mode","Builtin","0","","","/","false","False","Microsoft.DocumentDB/locations/restorableDatabaseAccounts/restore/action; Microsoft.DocumentDB/locations/restorableDatabaseAccounts/*/read; Microsoft.DocumentDB/locations/restorableDatabaseAccounts/read","","",""
"Cost Management Contributor","434105ed-43f6-45c7-a02f-909b2ba83430","Can view costs and manage cost configuration (e.g. budgets, exports)","Builtin","0","","","/","false","False","Microsoft.Consumption/*; Microsoft.CostManagement/*; Microsoft.Billing/billingPeriods/read; Microsoft.Resources/subscriptions/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*; Microsoft.Advisor/configurations/read; Microsoft.Advisor/recommendations/read; Microsoft.Management/managementGroups/read; Microsoft.Billing/billingProperty/read","","",""
"Cost Management Reader","72fafb9e-0641-4937-9268-a91bfd8191a3","Can view cost data and configuration (e.g. budgets, exports)","Builtin","0","","","/","false","False","Microsoft.Consumption/*/read; Microsoft.CostManagement/*/read; Microsoft.Billing/billingPeriods/read; Microsoft.Resources/subscriptions/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*; Microsoft.Advisor/configurations/read; Microsoft.Advisor/recommendations/read; Microsoft.Management/managementGroups/read; Microsoft.Billing/billingProperty/read","","",""
"Data Box Contributor","add466c9-e687-43fc-8d98-dfcf8d720be5","Lets you manage everything under Data Box Service except giving access to others.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*; Microsoft.Databox/*","","",""
