"Type","ScopeMGLevel","Scope","ScopeId","PolicyDisplayName","PolicyDefinitionName","PolicyDefinitionId","PolicyEffect","PolicyCategory","UniqueAssignments","UsedInPolicySetsCount","UsedInPolicySet4CSV","CreatedOn","CreatedBy","UpdatedOn","UpdatedBy"
"BuiltIn","","","","Infrastructure encryption should be enabled for Azure Database for PostgreSQL servers","24fba194-95d6-48c0-aea7-f65bf859c598","/providers/microsoft.authorization/policydefinitions/24fba194-95d6-48c0-aea7-f65bf859c598","Default: Audit; Allowed: Audit,Deny,Disabled","SQL","0","7","[Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6); CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)","","","",""
"BuiltIn","","","","Deploy Diagnostic Settings for Data Lake Storage Gen1 to Log Analytics workspace","25763a0a-5783-4f14-969e-79d4933eb74b","/providers/microsoft.authorization/policydefinitions/25763a0a-5783-4f14-969e-79d4933eb74b","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","Monitoring","0","1","[Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6)","","","",""
"BuiltIn","","","","[Deprecated]: Ensure services listen only on allowed ports in AKS","25dee3db-6ce0-4c02-ab5d-245887b24077","/providers/microsoft.authorization/policydefinitions/25dee3db-6ce0-4c02-ab5d-245887b24077","Default: EnforceRegoPolicy; Allowed: EnforceRegoPolicy,Disabled","Kubernetes service","0","0","","","","",""
"BuiltIn","","","","Configure Azure HDInsight clusters with private endpoints","2676090a-4baf-46ac-9085-4ac02cc50e3e","/providers/microsoft.authorization/policydefinitions/2676090a-4baf-46ac-9085-4ac02cc50e3e","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","HDInsight","0","0","","","","",""
"BuiltIn","","","","Endpoint protection solution should be installed on virtual machine scale sets","26a828e1-e88f-464e-bbb3-c134a282b9de","/providers/microsoft.authorization/policydefinitions/26a828e1-e88f-464e-bbb3-c134a282b9de","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Security Center","0","18","[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92); [Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b); [Deprecated]: DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133); [Preview]: Australian Government ISM PROTECTED (/providers/microsoft.authorization/policysetdefinitions/27272c0b-c225-4cc3-b8b0-f2534b093077); [Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6); [Preview]: SWIFT CSP-CSCF v2020 (/providers/microsoft.authorization/policysetdefinitions/3e0c67fc-8c7c-406c-89bd-6b6bdc986a22); Azure Security Benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8); Canada Federal PBMM (/providers/microsoft.authorization/policysetdefinitions/4c4a5f27-de81-430b-b4e5-9cbd50595a87); CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); HITRUST/HIPAA (/providers/microsoft.authorization/policysetdefinitions/a169a624-5599-4385-a696-c8d643089fab); IRS1075 September 2016 (/providers/microsoft.authorization/policysetdefinitions/105e0327-6175-4eb2-9af4-1fba43bdb39d); New Zealand ISM Restricted (/providers/microsoft.authorization/policysetdefinitions/d1a462af-7e6d-4901-98ac-61570b4ed22a); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f); UK OFFICIAL and UK NHS (/providers/microsoft.authorization/policysetdefinitions/3937f550-eedd-4639-9c5e-294358be442e)","","","",""
"BuiltIn","","","","Metric alert rules should be configured on Batch accounts","26ee67a2-f81a-4ba8-b9ce-8550bd5ee1a7","/providers/microsoft.authorization/policydefinitions/26ee67a2-f81a-4ba8-b9ce-8550bd5ee1a7","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Batch","0","1","[Preview]: Motion Picture Association of America (MPAA) (/providers/microsoft.authorization/policysetdefinitions/92646f03-e39d-47a9-9e24-58d60ef49af8)","","","",""
"BuiltIn","","","","[Deprecated]: Configure virtual machines to be onboarded to Azure Automanage","270610db-8c04-438a-a739-e8e6745b22d3","/providers/microsoft.authorization/policydefinitions/270610db-8c04-438a-a739-e8e6745b22d3","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","Automanage","0","0","","","","",""
"BuiltIn","","","","Flow logs should be enabled for every network security group","27960feb-a23c-4577-8d36-ef8b5f35e0be","/providers/microsoft.authorization/policydefinitions/27960feb-a23c-4577-8d36-ef8b5f35e0be","Default: Audit; Allowed: Audit,Disabled","Network","0","2","[Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6); Flow logs should be configured and enabled for every network security group (/providers/microsoft.authorization/policysetdefinitions/62329546-775b-4a3d-a4cb-eb4bb990d2c0)","","","",""
"BuiltIn","","","","Azure Device Update for IoT Hub accounts should use private link","27d4c5ec-8820-443f-91fe-1215e96f64b2","/providers/microsoft.authorization/policydefinitions/27d4c5ec-8820-443f-91fe-1215e96f64b2","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Internet of Things","0","0","","","","",""
"BuiltIn","","","","Deploy default Microsoft IaaSAntimalware extension for Windows Server","2835b622-407b-4114-9198-6f7064cbe0dc","/providers/microsoft.authorization/policydefinitions/2835b622-407b-4114-9198-6f7064cbe0dc","Fixed: deployIfNotExists","Compute","0","2","[Preview]: Motion Picture Association of America (MPAA) (/providers/microsoft.authorization/policysetdefinitions/92646f03-e39d-47a9-9e24-58d60ef49af8); HITRUST/HIPAA (/providers/microsoft.authorization/policysetdefinitions/a169a624-5599-4385-a696-c8d643089fab)","","","",""
"BuiltIn","","","","Configure Azure SQL Server to disable public network access","28b0b1e5-17ba-4963-a7a4-5a1ab4400a0b","/providers/microsoft.authorization/policydefinitions/28b0b1e5-17ba-4963-a7a4-5a1ab4400a0b","Default: Modify; Allowed: Modify,Disabled","SQL","0","1","[Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6)","","","",""
"BuiltIn","","","","Azure Defender for App Service should be enabled","2913021d-f2fd-4f3d-b958-22354e2bdbcb","/providers/microsoft.authorization/policydefinitions/2913021d-f2fd-4f3d-b958-22354e2bdbcb","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Security Center","0","12","[Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b); [Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6); Azure Security Benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8); CIS Microsoft Azure Foundations Benchmark v1.1.0 (/providers/microsoft.authorization/policysetdefinitions/1a5bb27d-173f-493e-9568-eb56638dde4d); CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c); CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); New Zealand ISM Restricted (/providers/microsoft.authorization/policysetdefinitions/d1a462af-7e6d-4901-98ac-61570b4ed22a); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)","","","",""
"BuiltIn","","","","Configure BotService resources with private endpoints","29261f8e-efdb-4255-95b8-8215414515d6","/providers/microsoft.authorization/policydefinitions/29261f8e-efdb-4255-95b8-8215414515d6","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","Bot Service","0","0","","","","",""
"BuiltIn","","","","Service Bus Premium namespaces should use a customer-managed key for encryption","295fc8b1-dc9f-4f53-9c61-3f313ceab40a","/providers/microsoft.authorization/policydefinitions/295fc8b1-dc9f-4f53-9c61-3f313ceab40a","Default: Audit; Allowed: Audit,Disabled","Service Bus","0","5","FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)","","","",""
"BuiltIn","","","","[Deprecated]: Show audit results from Windows VMs configurations in 'Security Options - User Account Control'","29829ec2-489d-4925-81b7-bda06b1718e0","/providers/microsoft.authorization/policydefinitions/29829ec2-489d-4925-81b7-bda06b1718e0","Fixed: auditIfNotExists","Guest Configuration","0","1","[Deprecated]: Audit Windows VMs that do not match Azure compute security baseline settings (/providers/microsoft.authorization/policysetdefinitions/d618d658-b2d0-410e-9e2e-bfbfd04d09fa)","","","",""
"BuiltIn","","","","Append a tag and its value to resources","2a0e14a6-b0a6-4fab-991a-187a4f81c498","/providers/microsoft.authorization/policydefinitions/2a0e14a6-b0a6-4fab-991a-187a4f81c498","Fixed: append","Tags","0","0","","","","",""
"BuiltIn","","","","Storage accounts should restrict network access using virtual network rules","2a1a9cdf-e04d-429a-8416-3bfb72a1b26f","/providers/microsoft.authorization/policydefinitions/2a1a9cdf-e04d-429a-8416-3bfb72a1b26f","Default: Audit; Allowed: Audit,Deny,Disabled","Storage","0","9","[Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b); Azure Security Benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8); CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); New Zealand ISM Restricted (/providers/microsoft.authorization/policysetdefinitions/d1a462af-7e6d-4901-98ac-61570b4ed22a); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)","","","",""
"BuiltIn","","","","Windows machines should meet requirements for 'System Audit Policies - Policy Change'","2a7a701e-dff3-4da9-9ec5-42cb98594c0b","/providers/microsoft.authorization/policydefinitions/2a7a701e-dff3-4da9-9ec5-42cb98594c0b","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Guest Configuration","0","2","[Preview]: Windows machines should meet requirements for the Azure compute security baseline (/providers/microsoft.authorization/policysetdefinitions/be7a78aa-3e10-4153-a5fd-8c6506dbc821); CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de)","","","",""
"BuiltIn","","","","[Preview]: Configure Azure Defender for SQL agent on virtual machine","2ada9901-073c-444a-9a9a-91865174f0aa","/providers/microsoft.authorization/policydefinitions/2ada9901-073c-444a-9a9a-91865174f0aa","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","Security Center","0","2","[Preview]: Configure Azure Defender for SQL agents on virtual machines (/providers/microsoft.authorization/policysetdefinitions/39a366e6-fdde-4f41-bbf8-3757f46d1611); [Preview]: Configure Azure Defender for SQL agents on virtual machines (/providers/microsoft.authorization/policysetdefinitions/39a366e6-fdde-4f41-bbf8-3757f46d1611)","","","",""
"BuiltIn","","","","Synapse workspace auditing settings should have action groups configured to capture critical activities","2b18f286-371e-4b80-9887-04759970c0d3","/providers/microsoft.authorization/policydefinitions/2b18f286-371e-4b80-9887-04759970c0d3","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Synapse","0","0","","","","",""
"BuiltIn","","","","Managed identity should be used in your Web App","2b9ad585-36bc-4615-b300-fd4435808332","/providers/microsoft.authorization/policydefinitions/2b9ad585-36bc-4615-b300-fd4435808332","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","App Service","0","11","[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92); [Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b); Azure Security Benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8); CIS Microsoft Azure Foundations Benchmark v1.1.0 (/providers/microsoft.authorization/policysetdefinitions/1a5bb27d-173f-493e-9568-eb56638dde4d); CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); New Zealand ISM Restricted (/providers/microsoft.authorization/policysetdefinitions/d1a462af-7e6d-4901-98ac-61570b4ed22a); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)","","","",""
"BuiltIn","","","","[Deprecated]: Cognitive Services accounts should enable data encryption","2bdd0062-9d75-436e-89df-487dd8e4b3c7","/providers/microsoft.authorization/policydefinitions/2bdd0062-9d75-436e-89df-487dd8e4b3c7","Default: Disabled; Allowed: Audit,Deny,Disabled","Cognitive Services","0","0","","","","",""
"BuiltIn","","","","Configure App Service slots to disable local authentication for SCM sites.","2c034a29-2a5f-4857-b120-f800fe5549ae","/providers/microsoft.authorization/policydefinitions/2c034a29-2a5f-4857-b120-f800fe5549ae","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","App Service","0","0","","","","",""
"BuiltIn","","","","[Deprecated]: SSH access from the Internet should be blocked","2c89a2e5-7285-40fe-afe0-ae8654b92fab","/providers/microsoft.authorization/policydefinitions/2c89a2e5-7285-40fe-afe0-ae8654b92fab","Default: Audit; Allowed: Audit,Disabled","Network","0","1","[Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b)","","","",""
"BuiltIn","","","","[Deprecated]: Unattached disks should be encrypted","2c89a2e5-7285-40fe-afe0-ae8654b92fb2","/providers/microsoft.authorization/policydefinitions/2c89a2e5-7285-40fe-afe0-ae8654b92fb2","Default: Audit; Allowed: Audit,Disabled","Compute","0","1","[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92)","","","",""
"BuiltIn","","","","App Service Environment apps should not be reachable over public internet","2d048aca-6479-4923-88f5-e2ac295d9af3","/providers/microsoft.authorization/policydefinitions/2d048aca-6479-4923-88f5-e2ac295d9af3","Default: Audit; Allowed: Audit,Deny,Disabled","App Service","0","0","","","","",""
"BuiltIn","","","","App Service should use a virtual network service endpoint","2d21331d-a4c2-4def-a9ad-ee4e1e023beb","/providers/microsoft.authorization/policydefinitions/2d21331d-a4c2-4def-a9ad-ee4e1e023beb","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Network","0","2","[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92); HITRUST/HIPAA (/providers/microsoft.authorization/policysetdefinitions/a169a624-5599-4385-a696-c8d643089fab)","","","",""
